"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","encryptedProlificId","studyId","sessionId","expIndex","round1_outcomes","round2_outcomes","round3_outcomes","round1_o","round2_o","round3_o","round1_reward","round2_reward","round3_reward","success","view_history","stimulus","key_press","responses","question_order","button_pressed","j","Stage","stage","contest","round","strength_a","strength_b","effort_a","effort_b","outcome_a","outcome_b","reward","r1_strength_a","r1_strength_b","r1_effort_a","r1_effort_b","r1_outcome_a","r1_outcome_b","r1_reward","probability_a","probability_b","r2_prob_a","r2_prob_b","r2_strength_a","r2_strength_b","r2_effort_a","r2_effort_b","r2_outcome_a","r2_outcome_b","r2_reward","r3_prob_a","r3_prob_b","r3_strength_a","r3_strength_b","r3_effort_a","r3_effort_b","r3_outcome_a","r3_outcome_b","r3_reward","attention_check","count","screen","pick_contest","pick_round","pick_side","trial_probability","trial_outcome","bonus","attention_sum","attention","datapipe_meta.attributes.date_modified"
"4505.699999988079","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb533ecd251a3bf969a1e","external-html",0,4621,"0.0-0.0","qsr97SOw+K4+MLPuY1fb1aBoKkPXl4L6yE9B2Ow6jaUi2+K9Rfbyzkp752z3yGwFh9saQBj6nhZ93pXGkR0wTn0Bb7Y9RqmhVWsXM4NACJjHRQ50ZeBn5Xf/1HUyx+RhZJfnZx4wpbLFsvqxSO1qQ+00Xg/IPO6eWWmI+rK55LRQuJPjb1cgOhKNoTNus6TpNQcQaJ2NeY9Odpiy1i/KjALqfR+4B+7ES0OIYI+rBzpeQxn+Bp2FOU4/IjOLRosVC/I9PqEJCrHiuPH1oqiYubNvjfz1iIlgD+lcFn0t17asYdrN684pw5FBAs4egNcnzhhWRf4pMdTuu2u5c1HtPQ==","691f8ca61c6b4dcbb0aeb5f4","691fb533ecd251a3bf969a1e","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,0,1,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 00:49:11
"","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb533ecd251a3bf969a1e","fullscreen",1,9483,"0.0-1.0","qsr97SOw+K4+MLPuY1fb1aBoKkPXl4L6yE9B2Ow6jaUi2+K9Rfbyzkp752z3yGwFh9saQBj6nhZ93pXGkR0wTn0Bb7Y9RqmhVWsXM4NACJjHRQ50ZeBn5Xf/1HUyx+RhZJfnZx4wpbLFsvqxSO1qQ+00Xg/IPO6eWWmI+rK55LRQuJPjb1cgOhKNoTNus6TpNQcQaJ2NeY9Odpiy1i/KjALqfR+4B+7ES0OIYI+rBzpeQxn+Bp2FOU4/IjOLRosVC/I9PqEJCrHiuPH1oqiYubNvjfz1iIlgD+lcFn0t17asYdrN684pw5FBAs4egNcnzhhWRf4pMdTuu2u5c1HtPQ==","691f8ca61c6b4dcbb0aeb5f4","691fb533ecd251a3bf969a1e","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,0,1,1,1,1,0","0,1,1,0,1,1",10,20,20,"true","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 00:49:11
"79563.40000000596","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb533ecd251a3bf969a1e","instructions",2,89047,"0.0-2.0","qsr97SOw+K4+MLPuY1fb1aBoKkPXl4L6yE9B2Ow6jaUi2+K9Rfbyzkp752z3yGwFh9saQBj6nhZ93pXGkR0wTn0Bb7Y9RqmhVWsXM4NACJjHRQ50ZeBn5Xf/1HUyx+RhZJfnZx4wpbLFsvqxSO1qQ+00Xg/IPO6eWWmI+rK55LRQuJPjb1cgOhKNoTNus6TpNQcQaJ2NeY9Odpiy1i/KjALqfR+4B+7ES0OIYI+rBzpeQxn+Bp2FOU4/IjOLRosVC/I9PqEJCrHiuPH1oqiYubNvjfz1iIlgD+lcFn0t17asYdrN684pw5FBAs4egNcnzhhWRf4pMdTuu2u5c1HtPQ==","691f8ca61c6b4dcbb0aeb5f4","691fb533ecd251a3bf969a1e","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,0,1,1,1,1,0","0,1,1,0,1,1",10,20,20,"","[{""page_index"":0,""viewing_time"":18902},{""page_index"":1,""viewing_time"":13810.20000000298},{""page_index"":2,""viewing_time"":6560},{""page_index"":3,""viewing_time"":13387.79999999702},{""page_index"":4,""viewing_time"":8817.70000000298},{""page_index"":5,""viewing_time"":14869.79999999702},{""page_index"":6,""viewing_time"":3215.5}]","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 00:49:11
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb533ecd251a3bf969a1e","html-keyboard-response",3,90059,"0.0-3.0","qsr97SOw+K4+MLPuY1fb1aBoKkPXl4L6yE9B2Ow6jaUi2+K9Rfbyzkp752z3yGwFh9saQBj6nhZ93pXGkR0wTn0Bb7Y9RqmhVWsXM4NACJjHRQ50ZeBn5Xf/1HUyx+RhZJfnZx4wpbLFsvqxSO1qQ+00Xg/IPO6eWWmI+rK55LRQuJPjb1cgOhKNoTNus6TpNQcQaJ2NeY9Odpiy1i/KjALqfR+4B+7ES0OIYI+rBzpeQxn+Bp2FOU4/IjOLRosVC/I9PqEJCrHiuPH1oqiYubNvjfz1iIlgD+lcFn0t17asYdrN684pw5FBAs4egNcnzhhWRf4pMdTuu2u5c1HtPQ==","691f8ca61c6b4dcbb0aeb5f4","691fb533ecd251a3bf969a1e","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,0,1,1,1,1,0","0,1,1,0,1,1",10,20,20,"",""," ","null","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 00:49:11
"24620.60000000894","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb533ecd251a3bf969a1e","survey-multi-choice",4,114681,"0.0-4.0","qsr97SOw+K4+MLPuY1fb1aBoKkPXl4L6yE9B2Ow6jaUi2+K9Rfbyzkp752z3yGwFh9saQBj6nhZ93pXGkR0wTn0Bb7Y9RqmhVWsXM4NACJjHRQ50ZeBn5Xf/1HUyx+RhZJfnZx4wpbLFsvqxSO1qQ+00Xg/IPO6eWWmI+rK55LRQuJPjb1cgOhKNoTNus6TpNQcQaJ2NeY9Odpiy1i/KjALqfR+4B+7ES0OIYI+rBzpeQxn+Bp2FOU4/IjOLRosVC/I9PqEJCrHiuPH1oqiYubNvjfz1iIlgD+lcFn0t17asYdrN684pw5FBAs4egNcnzhhWRf4pMdTuu2u5c1HtPQ==","691f8ca61c6b4dcbb0aeb5f4","691fb533ecd251a3bf969a1e","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,0,1,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with three rounds."",""Q1"":""When a new contest begins."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""They will split the $20, that is $10 for each."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 00:49:11
"2937.9000000059605","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb533ecd251a3bf969a1e","html-button-response",5,117621,"0.0-5.0-1.0","qsr97SOw+K4+MLPuY1fb1aBoKkPXl4L6yE9B2Ow6jaUi2+K9Rfbyzkp752z3yGwFh9saQBj6nhZ93pXGkR0wTn0Bb7Y9RqmhVWsXM4NACJjHRQ50ZeBn5Xf/1HUyx+RhZJfnZx4wpbLFsvqxSO1qQ+00Xg/IPO6eWWmI+rK55LRQuJPjb1cgOhKNoTNus6TpNQcQaJ2NeY9Odpiy1i/KjALqfR+4B+7ES0OIYI+rBzpeQxn+Bp2FOU4/IjOLRosVC/I9PqEJCrHiuPH1oqiYubNvjfz1iIlgD+lcFn0t17asYdrN684pw5FBAs4egNcnzhhWRf4pMdTuu2u5c1HtPQ==","691f8ca61c6b4dcbb0aeb5f4","691fb533ecd251a3bf969a1e","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,0,1,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","<p> Oops! You did not pass the comprehension check. <b>Please note that you have only 1 attempt(s) left.</b> </p>","","","",1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 00:49:11
"33327.90000000596","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb533ecd251a3bf969a1e","instructions",6,150949,"0.0-6.0-0.0","qsr97SOw+K4+MLPuY1fb1aBoKkPXl4L6yE9B2Ow6jaUi2+K9Rfbyzkp752z3yGwFh9saQBj6nhZ93pXGkR0wTn0Bb7Y9RqmhVWsXM4NACJjHRQ50ZeBn5Xf/1HUyx+RhZJfnZx4wpbLFsvqxSO1qQ+00Xg/IPO6eWWmI+rK55LRQuJPjb1cgOhKNoTNus6TpNQcQaJ2NeY9Odpiy1i/KjALqfR+4B+7ES0OIYI+rBzpeQxn+Bp2FOU4/IjOLRosVC/I9PqEJCrHiuPH1oqiYubNvjfz1iIlgD+lcFn0t17asYdrN684pw5FBAs4egNcnzhhWRf4pMdTuu2u5c1HtPQ==","691f8ca61c6b4dcbb0aeb5f4","691fb533ecd251a3bf969a1e","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,0,1,1,1,1,0","0,1,1,0,1,1",10,20,20,"","[{""page_index"":0,""viewing_time"":15944.90000000596},{""page_index"":1,""viewing_time"":5610.79999999702},{""page_index"":2,""viewing_time"":8126.0999999940395},{""page_index"":3,""viewing_time"":1229.6000000089407},{""page_index"":4,""viewing_time"":877.8999999910593},{""page_index"":5,""viewing_time"":758.4000000059605},{""page_index"":6,""viewing_time"":780}]","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 00:49:11
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb533ecd251a3bf969a1e","html-keyboard-response",7,151952,"0.0-6.0-1.0","qsr97SOw+K4+MLPuY1fb1aBoKkPXl4L6yE9B2Ow6jaUi2+K9Rfbyzkp752z3yGwFh9saQBj6nhZ93pXGkR0wTn0Bb7Y9RqmhVWsXM4NACJjHRQ50ZeBn5Xf/1HUyx+RhZJfnZx4wpbLFsvqxSO1qQ+00Xg/IPO6eWWmI+rK55LRQuJPjb1cgOhKNoTNus6TpNQcQaJ2NeY9Odpiy1i/KjALqfR+4B+7ES0OIYI+rBzpeQxn+Bp2FOU4/IjOLRosVC/I9PqEJCrHiuPH1oqiYubNvjfz1iIlgD+lcFn0t17asYdrN684pw5FBAs4egNcnzhhWRf4pMdTuu2u5c1HtPQ==","691f8ca61c6b4dcbb0aeb5f4","691fb533ecd251a3bf969a1e","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,0,1,1,1,1,0","0,1,1,0,1,1",10,20,20,"",""," ","null","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 00:49:11
"19564.10000000894","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb533ecd251a3bf969a1e","survey-multi-choice",8,171517,"0.0-7.0-0.0","qsr97SOw+K4+MLPuY1fb1aBoKkPXl4L6yE9B2Ow6jaUi2+K9Rfbyzkp752z3yGwFh9saQBj6nhZ93pXGkR0wTn0Bb7Y9RqmhVWsXM4NACJjHRQ50ZeBn5Xf/1HUyx+RhZJfnZx4wpbLFsvqxSO1qQ+00Xg/IPO6eWWmI+rK55LRQuJPjb1cgOhKNoTNus6TpNQcQaJ2NeY9Odpiy1i/KjALqfR+4B+7ES0OIYI+rBzpeQxn+Bp2FOU4/IjOLRosVC/I9PqEJCrHiuPH1oqiYubNvjfz1iIlgD+lcFn0t17asYdrN684pw5FBAs4egNcnzhhWRf4pMdTuu2u5c1HtPQ==","691f8ca61c6b4dcbb0aeb5f4","691fb533ecd251a3bf969a1e","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,0,1,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with three rounds."",""Q1"":""When a new contest begins."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""Each will get $20."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 00:49:11
"4547.5999999940395","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb533ecd251a3bf969a1e","instructions",9,176068,"0.0-305.0","qsr97SOw+K4+MLPuY1fb1aBoKkPXl4L6yE9B2Ow6jaUi2+K9Rfbyzkp752z3yGwFh9saQBj6nhZ93pXGkR0wTn0Bb7Y9RqmhVWsXM4NACJjHRQ50ZeBn5Xf/1HUyx+RhZJfnZx4wpbLFsvqxSO1qQ+00Xg/IPO6eWWmI+rK55LRQuJPjb1cgOhKNoTNus6TpNQcQaJ2NeY9Odpiy1i/KjALqfR+4B+7ES0OIYI+rBzpeQxn+Bp2FOU4/IjOLRosVC/I9PqEJCrHiuPH1oqiYubNvjfz1iIlgD+lcFn0t17asYdrN684pw5FBAs4egNcnzhhWRf4pMdTuu2u5c1HtPQ==","691f8ca61c6b4dcbb0aeb5f4","691fb533ecd251a3bf969a1e","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,1,0","0,0,1,1,1,1,0,1,1,1,1,0","0,1,1,0,1,1",10,20,20,"","[{""page_index"":0,""viewing_time"":1534.2999999970198},{""page_index"":1,""viewing_time"":3013.0999999940395}]","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 00:49:11
