"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","encryptedProlificId","studyId","sessionId","expIndex","round1_outcomes","round2_outcomes","round3_outcomes","round1_o","round2_o","round3_o","round1_reward","round2_reward","round3_reward","success","view_history","stimulus","key_press","responses","question_order","button_pressed","j","Stage","stage","contest","round","strength_a","strength_b","effort_a","effort_b","outcome_a","outcome_b","reward","r1_strength_a","r1_strength_b","r1_effort_a","r1_effort_b","r1_outcome_a","r1_outcome_b","r1_reward","probability_a","probability_b","r2_prob_a","r2_prob_b","r2_strength_a","r2_strength_b","r2_effort_a","r2_effort_b","r2_outcome_a","r2_outcome_b","r2_reward","r3_prob_a","r3_prob_b","r3_strength_a","r3_strength_b","r3_effort_a","r3_effort_b","r3_outcome_a","r3_outcome_b","r3_reward","attention_check","count","already","screen","pick_contest","pick_round","pick_side","trial_probability","trial_outcome","bonus","attention_sum","attention","datapipe_meta.attributes.date_modified"
"62132.5","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc801f0414bb77fc353e3","external-html",0,62187,"0.0-0.0","DEdEyO3cAZOc9FwAQ8ebzI1ZFNLZWe2vEsV0Qg40uzpXAyM3P6x7XF1d99QcHf1/5OGN8xdbOuxMrpHNGs9jm6faff/oBpz1qA9MHSHZcAm9HZmg7X/DCZbtmhSvKcLeOEv9n6qlL24CiyyF6txcOagCDBds25FLVHKGrfhakbKYN9vYvZnc1a1hp0jwEZICFdadGACEEXA7oYd3SfupqorZpViIQ64c+yqYmBgoTQT46SOWfjoVM1gMsz1Ec37mM3k1Xoa5fF0l8LOul44kn2ZyC3zkdphOo3ISFeymnfhGf05G7p47cjVbHZG5IqW1Pt++sHtauvjduJR6+e0DZA==","691f8ca61c6b4dcbb0aeb5f4","691fc801f0414bb77fc353e3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 02:41:23
"","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc801f0414bb77fc353e3","fullscreen",1,116319,"0.0-1.0","DEdEyO3cAZOc9FwAQ8ebzI1ZFNLZWe2vEsV0Qg40uzpXAyM3P6x7XF1d99QcHf1/5OGN8xdbOuxMrpHNGs9jm6faff/oBpz1qA9MHSHZcAm9HZmg7X/DCZbtmhSvKcLeOEv9n6qlL24CiyyF6txcOagCDBds25FLVHKGrfhakbKYN9vYvZnc1a1hp0jwEZICFdadGACEEXA7oYd3SfupqorZpViIQ64c+yqYmBgoTQT46SOWfjoVM1gMsz1Ec37mM3k1Xoa5fF0l8LOul44kn2ZyC3zkdphOo3ISFeymnfhGf05G7p47cjVbHZG5IqW1Pt++sHtauvjduJR6+e0DZA==","691f8ca61c6b4dcbb0aeb5f4","691fc801f0414bb77fc353e3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"true","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 02:41:23
"359546.2999999523","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc801f0414bb77fc353e3","instructions",2,475868,"0.0-2.0","DEdEyO3cAZOc9FwAQ8ebzI1ZFNLZWe2vEsV0Qg40uzpXAyM3P6x7XF1d99QcHf1/5OGN8xdbOuxMrpHNGs9jm6faff/oBpz1qA9MHSHZcAm9HZmg7X/DCZbtmhSvKcLeOEv9n6qlL24CiyyF6txcOagCDBds25FLVHKGrfhakbKYN9vYvZnc1a1hp0jwEZICFdadGACEEXA7oYd3SfupqorZpViIQ64c+yqYmBgoTQT46SOWfjoVM1gMsz1Ec37mM3k1Xoa5fF0l8LOul44kn2ZyC3zkdphOo3ISFeymnfhGf05G7p47cjVbHZG5IqW1Pt++sHtauvjduJR6+e0DZA==","691f8ca61c6b4dcbb0aeb5f4","691fc801f0414bb77fc353e3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"","[{""page_index"":0,""viewing_time"":146129.40000009537},{""page_index"":1,""viewing_time"":90159.39999985695},{""page_index"":2,""viewing_time"":14766.800000190735},{""page_index"":3,""viewing_time"":30702.89999985695},{""page_index"":4,""viewing_time"":20713.60000014305},{""page_index"":5,""viewing_time"":43926.299999952316},{""page_index"":6,""viewing_time"":13147.200000047684}]","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 02:41:23
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc801f0414bb77fc353e3","html-keyboard-response",3,476870,"0.0-3.0","DEdEyO3cAZOc9FwAQ8ebzI1ZFNLZWe2vEsV0Qg40uzpXAyM3P6x7XF1d99QcHf1/5OGN8xdbOuxMrpHNGs9jm6faff/oBpz1qA9MHSHZcAm9HZmg7X/DCZbtmhSvKcLeOEv9n6qlL24CiyyF6txcOagCDBds25FLVHKGrfhakbKYN9vYvZnc1a1hp0jwEZICFdadGACEEXA7oYd3SfupqorZpViIQ64c+yqYmBgoTQT46SOWfjoVM1gMsz1Ec37mM3k1Xoa5fF0l8LOul44kn2ZyC3zkdphOo3ISFeymnfhGf05G7p47cjVbHZG5IqW1Pt++sHtauvjduJR6+e0DZA==","691f8ca61c6b4dcbb0aeb5f4","691fc801f0414bb77fc353e3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"",""," ","null","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 02:41:23
"627840.9000000954","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc801f0414bb77fc353e3","survey-multi-choice",4,1104722,"0.0-4.0","DEdEyO3cAZOc9FwAQ8ebzI1ZFNLZWe2vEsV0Qg40uzpXAyM3P6x7XF1d99QcHf1/5OGN8xdbOuxMrpHNGs9jm6faff/oBpz1qA9MHSHZcAm9HZmg7X/DCZbtmhSvKcLeOEv9n6qlL24CiyyF6txcOagCDBds25FLVHKGrfhakbKYN9vYvZnc1a1hp0jwEZICFdadGACEEXA7oYd3SfupqorZpViIQ64c+yqYmBgoTQT46SOWfjoVM1gMsz1Ec37mM3k1Xoa5fF0l8LOul44kn2ZyC3zkdphOo3ISFeymnfhGf05G7p47cjVbHZG5IqW1Pt++sHtauvjduJR6+e0DZA==","691f8ca61c6b4dcbb0aeb5f4","691fc801f0414bb77fc353e3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with three rounds."",""Q1"":""When a new contest begins."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""They will split the $20, that is $10 for each."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 02:41:23
"5320.400000095367","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc801f0414bb77fc353e3","html-button-response",5,1110047,"0.0-5.0-1.0","DEdEyO3cAZOc9FwAQ8ebzI1ZFNLZWe2vEsV0Qg40uzpXAyM3P6x7XF1d99QcHf1/5OGN8xdbOuxMrpHNGs9jm6faff/oBpz1qA9MHSHZcAm9HZmg7X/DCZbtmhSvKcLeOEv9n6qlL24CiyyF6txcOagCDBds25FLVHKGrfhakbKYN9vYvZnc1a1hp0jwEZICFdadGACEEXA7oYd3SfupqorZpViIQ64c+yqYmBgoTQT46SOWfjoVM1gMsz1Ec37mM3k1Xoa5fF0l8LOul44kn2ZyC3zkdphOo3ISFeymnfhGf05G7p47cjVbHZG5IqW1Pt++sHtauvjduJR6+e0DZA==","691f8ca61c6b4dcbb0aeb5f4","691fc801f0414bb77fc353e3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p> Oops! You did not pass the comprehension check. <b>Please note that you have only 1 attempt(s) left.</b> </p>","","","",1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 02:41:23
"248937.40000009537","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc801f0414bb77fc353e3","instructions",6,1358986,"0.0-6.0-0.0","DEdEyO3cAZOc9FwAQ8ebzI1ZFNLZWe2vEsV0Qg40uzpXAyM3P6x7XF1d99QcHf1/5OGN8xdbOuxMrpHNGs9jm6faff/oBpz1qA9MHSHZcAm9HZmg7X/DCZbtmhSvKcLeOEv9n6qlL24CiyyF6txcOagCDBds25FLVHKGrfhakbKYN9vYvZnc1a1hp0jwEZICFdadGACEEXA7oYd3SfupqorZpViIQ64c+yqYmBgoTQT46SOWfjoVM1gMsz1Ec37mM3k1Xoa5fF0l8LOul44kn2ZyC3zkdphOo3ISFeymnfhGf05G7p47cjVbHZG5IqW1Pt++sHtauvjduJR6+e0DZA==","691f8ca61c6b4dcbb0aeb5f4","691fc801f0414bb77fc353e3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"","[{""page_index"":0,""viewing_time"":35388.5},{""page_index"":1,""viewing_time"":6666.299999952316},{""page_index"":2,""viewing_time"":112368},{""page_index"":3,""viewing_time"":58271.799999952316},{""page_index"":4,""viewing_time"":12859.400000095367},{""page_index"":5,""viewing_time"":16150.400000095367},{""page_index"":6,""viewing_time"":7232.599999904633}]","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 02:41:23
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc801f0414bb77fc353e3","html-keyboard-response",7,1359988,"0.0-6.0-1.0","DEdEyO3cAZOc9FwAQ8ebzI1ZFNLZWe2vEsV0Qg40uzpXAyM3P6x7XF1d99QcHf1/5OGN8xdbOuxMrpHNGs9jm6faff/oBpz1qA9MHSHZcAm9HZmg7X/DCZbtmhSvKcLeOEv9n6qlL24CiyyF6txcOagCDBds25FLVHKGrfhakbKYN9vYvZnc1a1hp0jwEZICFdadGACEEXA7oYd3SfupqorZpViIQ64c+yqYmBgoTQT46SOWfjoVM1gMsz1Ec37mM3k1Xoa5fF0l8LOul44kn2ZyC3zkdphOo3ISFeymnfhGf05G7p47cjVbHZG5IqW1Pt++sHtauvjduJR6+e0DZA==","691f8ca61c6b4dcbb0aeb5f4","691fc801f0414bb77fc353e3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"",""," ","null","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 02:41:23
"371551.90000009537","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc801f0414bb77fc353e3","survey-multi-choice",8,1731543,"0.0-7.0-0.0","DEdEyO3cAZOc9FwAQ8ebzI1ZFNLZWe2vEsV0Qg40uzpXAyM3P6x7XF1d99QcHf1/5OGN8xdbOuxMrpHNGs9jm6faff/oBpz1qA9MHSHZcAm9HZmg7X/DCZbtmhSvKcLeOEv9n6qlL24CiyyF6txcOagCDBds25FLVHKGrfhakbKYN9vYvZnc1a1hp0jwEZICFdadGACEEXA7oYd3SfupqorZpViIQ64c+yqYmBgoTQT46SOWfjoVM1gMsz1Ec37mM3k1Xoa5fF0l8LOul44kn2ZyC3zkdphOo3ISFeymnfhGf05G7p47cjVbHZG5IqW1Pt++sHtauvjduJR6+e0DZA==","691f8ca61c6b4dcbb0aeb5f4","691fc801f0414bb77fc353e3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with three rounds."",""Q1"":""When a new contest begins."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""Each will get $20."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 02:41:23
"14135.200000047684","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc801f0414bb77fc353e3","instructions",9,1745687,"0.0-305.0","DEdEyO3cAZOc9FwAQ8ebzI1ZFNLZWe2vEsV0Qg40uzpXAyM3P6x7XF1d99QcHf1/5OGN8xdbOuxMrpHNGs9jm6faff/oBpz1qA9MHSHZcAm9HZmg7X/DCZbtmhSvKcLeOEv9n6qlL24CiyyF6txcOagCDBds25FLVHKGrfhakbKYN9vYvZnc1a1hp0jwEZICFdadGACEEXA7oYd3SfupqorZpViIQ64c+yqYmBgoTQT46SOWfjoVM1gMsz1Ec37mM3k1Xoa5fF0l8LOul44kn2ZyC3zkdphOo3ISFeymnfhGf05G7p47cjVbHZG5IqW1Pt++sHtauvjduJR6+e0DZA==","691f8ca61c6b4dcbb0aeb5f4","691fc801f0414bb77fc353e3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"","[{""page_index"":0,""viewing_time"":8006.399999856949},{""page_index"":1,""viewing_time"":6128.400000095367}]","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 02:41:23
